"pieces","moderated._seconds","moderated._nanoseconds","updated._seconds","updated._nanoseconds","location._latitude","location._longitude","originalUrl","published","id","owner_id","categories.0.number","categories.0.leafkey","categories.0.brand","moderator_id","categories.1.number","categories.1.leafkey","categories.1.brand","categories.2.number","categories.2.leafkey","categories.2.brand","categories.3.leafkey","categories.3.brand","categories.3.number","categories.4.number","categories.4.leafkey","categories.4.brand","categories.5.number","categories.5.leafkey","categories.5.brand","categories.6.leafkey","categories.6.brand","categories.6.number","categories.7.number","categories.7.leafkey","categories.7.brand","categories.8.number","categories.8.leafkey","categories.8.brand","categories.9.number","categories.9.leafkey","categories.9.brand","categories.10.number","categories.10.leafkey","categories.10.brand","categories.11.leafkey","categories.11.brand","categories.11.number","categories.12.number","categories.12.leafkey","categories.12.brand","categories.13.number","categories.13.leafkey","categories.13.brand","categories.14.leafkey","categories.14.brand","categories.14.number","categories.15.number","categories.15.leafkey","categories.15.brand","categories.16.number","categories.16.leafkey","categories.16.brand","categories.17.leafkey","categories.17.brand","categories.17.number","categories.18.leafkey","categories.18.brand","categories.18.number","categories.19.leafkey","categories.19.brand","categories.19.number","categories.20.number","categories.20.leafkey","categories.20.brand","categories.21.number","categories.21.leafkey","categories.21.brand","categories.22.leafkey","categories.22.brand","categories.22.number","categories.23.number","categories.23.leafkey","categories.23.brand","categories.24.leafkey","categories.24.brand","categories.24.number","categories.25.number","categories.25.leafkey","categories.25.brand","categories.26.number","categories.26.leafkey","categories.26.brand","categories.27.leafkey","categories.27.brand","categories.27.number","categories.28.number","categories.28.leafkey","categories.28.brand","categories.29.number","categories.29.leafkey","categories.29.brand","categories.30.leafkey","categories.30.brand","categories.30.number","categories.31.leafkey","categories.31.brand","categories.31.number","categories.32.leafkey","categories.32.brand","categories.32.number","categories.33.number","categories.33.leafkey","categories.33.brand","categories.34.number","categories.34.leafkey","categories.34.brand","categories.35.number","categories.35.leafkey","categories.35.brand","categories.36.leafkey","categories.36.brand","categories.36.number","categories.37.number","categories.37.leafkey","categories.37.brand","categories.38.number","categories.38.leafkey","categories.38.brand","categories.39.number","categories.39.leafkey","categories.39.brand","categories.40.leafkey","categories.40.brand","categories.40.number","categories.41.leafkey","categories.41.brand","categories.41.number","categories.42.leafkey","categories.42.brand","categories.42.number","categories.43.number","categories.43.leafkey","categories.43.brand","categories","categories.0.leafKey","categories.1.leafKey","description","categories.2.leafKey","categories.3.leafKey"
1,1537153874,462000000,1537153874,462000000,40.723654375613,-74.0370306834752,"https://tile1.z6z.co/pp/2018-09-17-11474462___40.723654375613___-74.0370306834752___1_400x400.png",true,"f38313574c7c4804dc106affff377b81",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1562364332,601000000,1561980792,527000000,50.144648406055744,-5.067862916240098,,true,"f3JbLhVb28tBA9Bp2jYm","jFsBB9PYVhPI3e0YcxOZCTJZkI42",3,"1056","NA","DsmVfqPSE7Q9UKdoqhmbFtVdydJ3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,1533353334,371000000,1533353334,371000000,53.3927577380501,-1.42904045793291,"https://tile1.z6z.co/pp/2018-08-04-12534371___53.3927577380501___-1.42904045793291___45_400x400.png",true,"f3c3b2724e92bec8b73735c82cee016f",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1533611040,178000000,1533611040,178000000,51.8384811915193,-2.27354510401745,"https://tile1.z6z.co/pp/2018-08-07-11040178___51.8384811915193___-2.27354510401745___1_400x400.png",true,"f3eaf73e924380b1b688541efa463426",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,1536455771,915000000,1536455771,915000000,41.6989089930566,-73.9400718657886,"https://tile1.z6z.co/pp/2018-09-09-04571915___41.6989089930566___-73.9400718657886___60_400x400.png",true,"f3f0c2673392acafc738511979ce961e",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1463484,497000000,1463484,497000000,51.56279,-0.69999,"https://storage.googleapis.com/supersup/600/gcpt24dr11_1463484497.jpg",true,"f403fcaee0d63d0a70ba8d897308ab80",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1559824792,127000000,1559671281,250000000,51.82021666666667,1.237895,,true,"f41e8ALypBwElmCZge10","5kgKtotDmYPDOybMmGoSbKweddN2",1,"1001","Unknown","YKGJ1LncxEYCUl9YDJFBrWn7FN12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1538701724,67000000,1538701724,67000000,48.1443446005879,11.5832995195346,"https://tile1.z6z.co/pp/2018-10-05-04124067___48.1443446005879___11.5832995195346___2_400x400.png",true,"f428bf5f56a0c422c6254a63b832d42a",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1466434983,0,1466434983,0,51.64580277777778,-1.2451805555555555,"https://storage.googleapis.com/zerosixzero/supersupengland/300_300/Photo_20_05_2016_16_03_03.jpg",true,"f4493feabc17f61cb3197e2f14f0acec",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,1535248652,351000000,1535248652,351000000,26.211904015507,50.4508329458467,"https://tile1.z6z.co/pp/2018-08-26-07052351___26.211904015507___50.4508329458467___75_400x400.png",true,"f452d4f13651b9dc884b45742720536e",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1538536172,991000000,1538536172,991000000,52.9552469678032,-1.15488826783562,"https://tile1.z6z.co/pp/2018-10-03-11372991___52.9552469678032___-1.15488826783562___1_400x400.png",true,"f47ec9b928600f66cd45645eb7aa3fec",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1566311079,521000000,1566300271,946000000,51.51770276347339,-0.17443157492297443,,true,"f4BKBGnSAgdc0Fval9yf","HiC57CetYuMqWIUoorPAV4jpK832",2,"1050","Heineken, grolsch","zHm4JXEFN3WQ0xUdeR0bYSUCBBM2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1563124644,606000000,1563110412,57000000,51.84161666666667,1.266455,,true,"f4Jj0EC0gyJliXWAMIrF","5kgKtotDmYPDOybMmGoSbKweddN2",1,"1002","Unknown","zHm4JXEFN3WQ0xUdeR0bYSUCBBM2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1463930,209000000,1463930,209000000,51.99859,-1.28167,"https://storage.googleapis.com/supersup/600/gcppff49wz_1463930209.jpg",true,"f4bb1398b13be2e5df822cfdbb98c391",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,1532738491,53000000,1532738491,53000000,51.5110956036857,-0.0353217941222825,"https://tile1.z6z.co/pp/2018-07-28-02491053___51.5110956036857___-0.0353217941222825___35_400x400.png",true,"f502b006d56b0b7174072d8769a429a7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,1531528941,121000000,1531528941,121000000,53.2877667261421,-2.89197684329348,"https://tile1.z6z.co/pp/2018-07-14-02541121___53.2877667261421___-2.89197684329348___25_400x400.png",true,"f516b976583595672051d14bdc8d875b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,1503198223,946000000,1503198223,946000000,53.2877549981465,-2.89194406435984,"https://tile1.z6z.co/pp/2017-08-20-11023946___53.2877549981465___-2.89194406435984___36_400x400.png",true,"f5204fc46c78f971055e154bafec572c",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1464192,829000000,1464192,829000000,52.63059,-1.67686,"https://storage.googleapis.com/supersup/600/u135qjj53t_1464192829.jpg",true,"f523879dd4f7018d22a9daf1209f7dcb",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1527818632,105000000,1527818632,105000000,37.8090621975658,-122.412066689417,"https://tile1.z6z.co/pp/2018-06-01-07432105___37.8090621975658___-122.412066689417___1_400x400.png",true,"f584dffecb94847f0fd0b33f80862dbe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1536369195,756000000,1536369195,756000000,42.0986088852362,-73.9309773076354,"https://tile1.z6z.co/pp/2018-09-08-04395756___42.0986088852362___-73.9309773076354___3_400x400.png",true,"f6225665f4d8203009e45604a640bca4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1565070471,684000000,1565040109,466000000,51.6840945,-1.7039111,,true,"f6OflDGbfzEC2BfjGFOj","Jtet6AiXKnXgDKEQ3BREsHaDBQM2",2,"1050","Monster, Grolsch","YKGJ1LncxEYCUl9YDJFBrWn7FN12",3,"1065","Coca cola, Mars, unbranded",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,1567598244,412000000,1567585059,3000000,56.84176333333333,-2.275755,,true,"f75bj3WCho1Wj98DPk0K","NoLJZlLc7ghXgIR0CVdtOJbAp8z1",,,,"YKGJ1LncxEYCUl9YDJFBrWn7FN12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1466763122,0,1466763122,0,52.35667777777778,-1.199638888888889,"https://storage.googleapis.com/zerosixzero/supersupengland/300_300/Photo_24_05_2016_11_12_02.jpg",true,"f7d488514f7dbc3c551f76f0fc509ad1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1466436554,0,1466436554,0,51.64946388888889,-1.2593555555555556,"https://storage.googleapis.com/zerosixzero/supersupengland/300_300/Photo_20_05_2016_16_29_14.jpg",true,"f81c5a7acfd67f3289c241be995b7e86",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1467275105,0,1467275105,0,53.38178611111111,-2.480516666666667,"https://storage.googleapis.com/zerosixzero/supersupengland/300_300/Photo_30_05_2016_09_25_05.jpg",true,"f83ca33c5a8a2b24f257bb93f794e4fc",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1463578,802000000,1463578,802000000,51.47563,-0.91357,"https://storage.googleapis.com/supersup/600/gcpkg4yg23_1463578802.jpg",true,"f8f1aae60178b1c8745f79e6e37f89ac",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,1545273531,784000000,1545273531,784000000,51.5032540262463,-2.60163991689319,"https://tile1.z6z.co/pp/2018-12-20-09531784___51.5032540262463___-2.60163991689319___102_400x400.png",true,"f8fe199a16797ea5af9dcda40d1884b5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1564254418,506000000,1564230706,501000000,52.4231018,-1.5033518,,true,"f8xUCVHajEjeQcdEsVqR","LQsAfH4awHZA6EMmokyZNw2Xlig1",1,"1003","Dr pepper","zHm4JXEFN3WQ0xUdeR0bYSUCBBM2",1,"1003","Boost",1,"1003","Robinsons","1003","Asda",1,1,"1003","Aldi",1,"1003","Euroshopper","1003","Best one",1,1,"1003","Rubicon",3,"1003","Unknown",1,"1003","Vimto",1,"1003","Lucozade",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1538536281,461000000,1538536281,461000000,52.9520842011068,-1.15208098612166,"https://tile1.z6z.co/pp/2018-10-03-11481461___52.9520842011068___-1.15208098612166___1_400x400.png",true,"f96dba2cb8fde8b99d5b3ccc37974563",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1559411067,586000000,1559397935,412000000,50.1443945,-5.067986166666667,,true,"f9GupzrxV2cxI62so5xQ",,1,"113","Unknown","YKGJ1LncxEYCUl9YDJFBrWn7FN12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1559824798,991000000,1559666366,223000000,50.9319023,-4.5321201,,true,"f9lKrnNQ95ESg8g3abcf","pIgRZiqD2NaClK23iyVD8n2uCmu2",1,"1061","Drink stirer","YKGJ1LncxEYCUl9YDJFBrWn7FN12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1555343469,827000000,1555249035,171000000,51.65063985215212,-1.2669198944422657,,true,"fAFPd9jjOAWgyvC5EVzd",,3,"126","No","YKGJ1LncxEYCUl9YDJFBrWn7FN12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1571014954,183000000,1570972740,652000000,52.131063555555556,-0.43800855555555557,,true,"fAOOEeDxeL5nEdVIPja2","QeydsRzxnFR1iUriWghR3H0POho2",2,"113","Skittles,","YKGJ1LncxEYCUl9YDJFBrWn7FN12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1562484299,195000000,1561286918,471000000,51.5418191,-0.0213064,,true,"fAq5Ps4bbMmgojrdKFRD","gqaMNmXxt3PMuXg7Rm0nwzMcuTA2",1,"1050","Heineken","DsmVfqPSE7Q9UKdoqhmbFtVdydJ3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1553959581,123000000,1553952786,202000000,38.8766027,-77.3205254,,true,"fBCSoaKyquwWPzns1kE2",,,,,"YKGJ1LncxEYCUl9YDJFBrWn7FN12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1563124672,29000000,1563110537,776000000,51.838905,1.26072,,true,"fD9HtAspMidoPbRfi3bq","5kgKtotDmYPDOybMmGoSbKweddN2",1,"1019","Toy handle","zHm4JXEFN3WQ0xUdeR0bYSUCBBM2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1562484356,97000000,1561214433,80000000,51.51618377734944,-0.022311118350402687,,true,"fDfCk7JTRP6WuhRB2KTo","NGA5iBbZ6SXXIyr4mg1ag0bIBOO2",1,"113","Nestle","DsmVfqPSE7Q9UKdoqhmbFtVdydJ3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1552987552,966000000,1552984800,426000000,54.5930849,-2.8601857,,true,"fEpA7AwkFohVRXT5rsvG",,,,,"YKGJ1LncxEYCUl9YDJFBrWn7FN12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1558385553,774000000,1558376705,155000000,51.55448666666667,-0.031036166666666667,,true,"fGMEwRKZXhp6L7Z5ZsxL","zHm4JXEFN3WQ0xUdeR0bYSUCBBM2",3,"116","None","YKGJ1LncxEYCUl9YDJFBrWn7FN12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1555325218,522000000,1555072546,645000000,51.516429553387255,-0.022025194525533455,,true,"fGOA54xMm7lrbU9ZFVUA","YKGJ1LncxEYCUl9YDJFBrWn7FN12",1,"1005","Sutcu","YKGJ1LncxEYCUl9YDJFBrWn7FN12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1562484388,339000000,1561207346,792000000,51.5164544,-0.0222034,,true,"fGWcQ7Jk8VTtC1z4nNZa","hRYsOVXqgVNPv4jRgYSyhVr1pEw2",1,"1001","walkers","DsmVfqPSE7Q9UKdoqhmbFtVdydJ3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,1562484502,594000000,1561118047,174000000,51.518202442192276,-0.17577053739091783,,true,"fGyrdHSxV1Lfk4hC0nUK","H9l2MAUjL6N4G1A44gQsz0neWGe2",1,"109","Tyrrells","DsmVfqPSE7Q9UKdoqhmbFtVdydJ3",1,"109","Walkers",1,"104","No","106","Amber leaf",1,1,"112","Flake",1,"112","Bounty","105","Amber Leaf",1,1,"117","Coffee cup lid",3,"130","None",1,"1021","No",5,"131","No",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,1555426818,487000000,1555426455,417000000,51.3478246,-2.3147212,,true,"fHwgP0YvLW8YoQfeD6yt","efQqJPYVk9Ot2HqIxQP8Ci39YV33",,,,"YKGJ1LncxEYCUl9YDJFBrWn7FN12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1559068620,572000000,1559068605,653000000,52.623333333333335,-1.1216666666666666,,true,"fI19QPbOiIQp8TQMjq5w",,20,"109","Walker crisps","YKGJ1LncxEYCUl9YDJFBrWn7FN12",50,"106","Various",5,"1011","Variuos","1000","Various",5,10,"113","Various",5,"1003","Coca cola","1065","Smirnoff",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1563068101,559000000,1563015526,578000000,51.542090303312555,-0.02071729861201785,,true,"fI3Hb5njQcC0YQf9Otgx","zHm4JXEFN3WQ0xUdeR0bYSUCBBM2",1,"1046","Party Fiesta","zHm4JXEFN3WQ0xUdeR0bYSUCBBM2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000,1562479788,0,1562419480,507000000,59.221313333333335,10.918116666666666,,true,"fIDMF7rk0SkSLliUfoQ6","qpUdRP4MwwP7DIdfatvteo8j94C2",1,"1002","Whatever","DsmVfqPSE7Q9UKdoqhmbFtVdydJ3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1569067102,487000000,1569066901,179000000,52.1176890122504,-0.5061298410841248,,true,"fJ3sH53mJyBSkGVwQhr4","EFqqYnlKyHSPCUleqqoiMifPuwd2",1,"131","Berol marker","zHm4JXEFN3WQ0xUdeR0bYSUCBBM2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1551024309,515000000,1551020821,713000000,52.4486267,4.677233,,true,"fJlifLRZAVZf0CdaGCok",,,,,"YKGJ1LncxEYCUl9YDJFBrWn7FN12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,1555343473,698000000,1555251632,893000000,51.65055811145325,-1.266865791074404,,true,"fK8xH2D4DmABZnBe0w1Q",,17,"116","Uk","YKGJ1LncxEYCUl9YDJFBrWn7FN12",4,"1001","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,1558807734,688000000,1558796742,368000000,55.93512,-4.160213833333334,,true,"fKmSB02YcEFYSriw1kuU","UhrNOxshZQSsFzkoiBpx5pZ8mQL2",,,,"YKGJ1LncxEYCUl9YDJFBrWn7FN12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
